Scientific Name,State Name
Stenelmis douglasensis,Wisconsin
Stenelmis douglasensis,Indiana
Stenelmis gammoni,North Carolina
Stenelmis gammoni,Virginia
Stenelmis gammoni,Alabama
Stenelmis moapa,Nevada
Stenoderma rufum,Virgin Islands
Stenoderma rufum,Puerto Rico
Stenogyne affinis degeneri,Hawaii
Stenogyne angustifolia var. angustifolia,Hawaii
Stenogyne bifida,Hawaii
Stenogyne campanulata,Hawaii
Stenogyne cinerea,Hawaii
Stenogyne cranwelliae,Hawaii
Stenogyne haliakalae,Hawaii
Stenogyne kaalae ssp. sherffii,Hawaii
Stenogyne kanehoana,Hawaii
Stenogyne kauaulaensis,Hawaii
Stenogyne kealiae,Hawaii
Stenogyne macrantha,Hawaii
Stenogyne microphylla,Hawaii
Stenogyne oxygona,Hawaii
Stenogyne purpurea forbesii,Hawaii
Stenogyne rotundifolia,Hawaii
Stenogyne rotundifolia oblonga,Hawaii
Stenogyne rugosa,Hawaii
Stenogyne rugosa mollis,Hawaii
Stenogyne rugosa subulata,Hawaii
Stenogyne salicifolia,Hawaii
Stenogyne scrophularioides,Hawaii
Stenogyne sessilis hexantha,Hawaii
Stenogyne sessilis laniensis,Hawaii
Stenogyne sessilis wilkesii,Hawaii
Stenogyne viridis,Hawaii
Stenopelmatus cahuilaensis,California
Stenopelmatus navajo,Arizona
Stenotrema pilsbryi,Oklahoma
Stenotrema pilsbryi,Arkansas
Stenotrupis pritcharsdiae,Hawaii
Stephanomeria blairii,California
Stephanomeria malheurensis,Oregon
Stephanomeria schottii,Arizona
Sterkia clementina,California
Sterna antillarum,Kentucky
Sterna antillarum,Colorado
Sterna antillarum,Texas
Sterna antillarum,South Dakota
Sterna antillarum,Tennessee
Sterna antillarum,Arkansas
Sterna antillarum,Nebraska
Sterna antillarum,Oklahoma
Sterna antillarum,Mississippi
Sterna antillarum,Kansas
Sterna antillarum,Missouri
Sterna antillarum,Illinois
Sterna antillarum,Indiana
Sterna antillarum,North Dakota
Sterna antillarum,Louisiana
Sterna antillarum,Iowa
Sterna antillarum,Montana
Sterna antillarum,New Mexico
Sterna antillarum browni,California
Sterna antillarum browni,Arizona
Sterna dougallii dougallii,New Hampshire
Sterna dougallii dougallii,Delaware
Sterna dougallii dougallii,Virgin Islands
Sterna dougallii dougallii,Puerto Rico
Sterna dougallii dougallii,Maryland
Sterna dougallii dougallii,Connecticut
Sterna dougallii dougallii,North Carolina
Sterna dougallii dougallii,Florida
Sterna dougallii dougallii,New Jersey
Sterna dougallii dougallii,South Carolina
Sterna dougallii dougallii,New York
Sterna dougallii dougallii,Massachusetts
Sterna dougallii dougallii,Rhode Island
Sterna dougallii dougallii,Maine
Sterna dougallii dougallii,Virginia
Sterna elegans,California
Sterna hirundo,Michigan
Sterna hirundo,Indiana
Sterna hirundo,New York
Sterna hirundo,Ohio
Sterna hirundo,Illinois
Sterna hirundo,Minnesota
Sterna hirundo,Pennsylvania
Sterna hirundo,Wisconsin
Sterna nilotica vanrossemi,California
Sternotherus depressus,Alabama
Stiobia nana,Alabama
Stipa lemmonii pubescens,California
Stizostedion vitreum glaucum,New York
Stizostedion vitreum glaucum,Pennsylvania
Stizostedion vitreum glaucum,Ohio
Stizostedion vitreum glaucum,Michigan
Stonemyia volutina,California
Storeria occipitomaculata pahasapae,Wyoming
Storeria occipitomaculata pahasapae,South Dakota
Streptanthus albidus peramoenus,California
Streptanthus albidus ssp. albidus,California
Streptanthus batrachopus,California
Streptanthus bernardinus,California
Streptanthus brachiatus brachiatus,California
Streptanthus brachiatus hoffmanii,California
Streptanthus bracteatus,Texas
Streptanthus callistus,California
Streptanthus carinatus,Arizona
Streptanthus carinatus,Texas
Streptanthus cordatus piutensis,California
Streptanthus cutleri,Texas
Streptanthus farnsworthianus,California
Streptanthus fenestratus,California
Streptanthus glandulosus hoffmanii,California
Streptanthus glandulosus pulchellus,California
Streptanthus gracilis,California
Streptanthus hispidus,California
Streptanthus howellii,Nevada
Streptanthus howellii,California
Streptanthus howellii,Oregon
Streptanthus insignis lyonii,California
Streptanthus lemmonii,Arizona
Streptanthus morrisonii elatus,California
Streptanthus morrisonii hirtiflorus,California
Streptanthus morrisonii kruckebergii,California
Streptanthus morrisonii morrisonii,California
Streptanthus niger,California
Streptanthus oliganthus,California
Streptanthus oliganthus,Nevada
Streptanthus sp.,California
Streptanthus sparsiflorus,New Mexico
Streptanthus sparsiflorus,Texas
Streptanthus squamiformis,Arkansas
Streptanthus squamiformis,Oklahoma
Streptocephalus woottoni,California
Strix occidentalis caurina,Washington
Strix occidentalis caurina,Oregon
Strix occidentalis caurina,California
Strix occidentalis lucida,Arizona
Strix occidentalis lucida,Utah
Strix occidentalis lucida,Texas
Strix occidentalis lucida,Colorado
Strix occidentalis lucida,New Mexico
Strix occidentalis occidentalis,Nevada
Strix occidentalis occidentalis,California
Stroganowia tiehmii,Nevada
Strymon acis bartrami,Florida
Stygobromus allegheniensis,Maryland
Stygobromus allegheniensis,New York
Stygobromus allegheniensis,Pennsylvania
Stygobromus araeus,Virginia
Stygobromus arizonensis,Arizona
Stygobromus balconis,Texas
Stygobromus barri,Missouri
Stygobromus bifurcatus,Texas
Stygobromus biggersi,Virginia
Stygobromus bowmani,Oklahoma
Stygobromus carolinensis,North Carolina
Stygobromus clantoni,Missouri
Stygobromus clantoni,Kansas
Stygobromus conradi,Virginia
Stygobromus cooperi,West Virginia
Stygobromus culveri,West Virginia
Stygobromus dejectus,Texas
Stygobromus elatus,Arkansas
Stygobromus emarginatus,Maryland
Stygobromus emarginatus,West Virginia
Stygobromus ephemerus,Virginia
Stygobromus exilis,Tennessee
Stygobromus exilis,Alabama
Stygobromus exilis,Kentucky
Stygobromus flagellatus,Texas
Stygobromus franzi,Maryland
Stygobromus gracilipes,Pennsylvania
Stygobromus gracilipes,Virginia
Stygobromus gracilipes,Maryland
Stygobromus gracilipes,West Virginia
Stygobromus gradyi,California
Stygobromus hadenoecus,Texas
Stygobromus harai,California
Stygobromus hayi,District of Columbia
Stygobromus hayi,Maryland
Stygobromus heteropodus,Missouri
Stygobromus hoffmani,Virginia
Stygobromus hubbsi,California
Stygobromus hubbsi,Nevada
Stygobromus hubbsi,Oregon
Stygobromus indentatus,Maryland
Stygobromus indentatus,Virginia
Stygobromus indentatus,North Carolina
Stygobromus iowae,Iowa
Stygobromus kenki,Maryland
Stygobromus kenki,Virginia
Stygobromus kenki,District of Columbia
Stygobromus longipes,Texas
Stygobromus lucifugus,Illinois
Stygobromus mackenziei,California
Stygobromus mackini,Tennessee
Stygobromus mackini,Virginia
Stygobromus montanus,Arkansas
Stygobromus morrisoni,Virginia
Stygobromus mundus,Virginia
Stygobromus nanus,West Virginia
Stygobromus nortoni,Tennessee
Stygobromus onondagaensis,Missouri
Stygobromus oregonensis,California
Stygobromus oregonensis,Nevada
Stygobromus oregonensis,Oregon
Stygobromus ozarkensis,Oklahoma
Stygobromus ozarkensis,Arkansas
Stygobromus ozarkensis,Missouri
Stygobromus parvus,West Virginia
Stygobromus phreaticus,Virginia
Stygobromus pizzinii,Virginia
Stygobromus pizzinii,Maryland
Stygobromus pizzinii,Pennsylvania
Stygobromus pizzinii,District of Columbia
Stygobromus putealis,Wisconsin
Stygobromus redactus,West Virginia
Stygobromus reddelli,Texas
Stygobromus smithi,Alabama
Stygobromus spinatus,West Virginia
Stygobromus stellmacki,Pennsylvania
Stygobromus (=Stygonectes) pecki,Texas
Stygobromus subtilis,Illinois
Stygobromus subtilis,Missouri
Stygobromus tenuis potomacus,Maryland
Stygobromus tenuis potomacus,District of Columbia
Stygobromus tenuis potomacus,Virginia
Stygobromus tenuis potomacus,Pennsylvania
Stygobromus wengerorum,California
Stygoparnus comalensis,Texas
Stylisma pickeringii,Georgia
Stylisma pickeringii,Alabama
Stylisma pickeringii,South Carolina
Stylisma pickeringii,North Carolina
Stylisma pickeringii,New Jersey
Stylisma pickeringii,Mississippi
Stylisma pickeringii,Delaware
Stylocline citroleum,California
Stylocline masonii,California
Stylurus notatus,Maryland
Stylurus notatus,Indiana
Stylurus notatus,Alabama
Stylurus notatus,Ohio
Stylurus notatus,Georgia
Stylurus notatus,Michigan
Stylurus notatus,Iowa
Stylurus notatus,Illinois
Stylurus notatus,West Virginia
Stylurus notatus,Pennsylvania
Stylurus notatus,Minnesota
Stylurus notatus,Tennessee
Stylurus notatus,Kentucky
Stylurus notatus,Wisconsin
Stylurus notatus,New York
Stylurus potulentus,Florida
Styphelia tameiameiae hexamera,Hawaii
Styrax platanifolia stellata,Texas
Styrax platanifolius ssp. texanus,Texas
Styrax platanifolius ssp. youngiae,Texas
Styrax portoricensis,Puerto Rico
Suaeda californica,California
Suaeda nigra,Texas
Suaeda rolandii,New York
Suaeda rolandii,New Jersey
Suaeda rolandii,Delaware
Succinea guamensis,Guam
Succinea piratarum,Guam
Succinea quadrasi,Guam
Succinea sp.,Minnesota
Succinea sp.,Iowa
Succinea sp.,Iowa
Succinea sp.,Minnesota
Sulcaria isidiisera,California
Sullivantia hapemanii,Montana
Sullivantia hapemanii,Wyoming
Sullivantia oregana,Washington
Sullivantia oregana,California
Sullivantia oregana,Oregon
Sullivantia oregana,Nevada
Sullivantia purpusii,Colorado
Sullivantia sullivantii,Kentucky
Sullivantia sullivantii,Indiana
Sullivantia sullivantii,Wisconsin
Sullivantia sullivantii,Minnesota
Sullivantia sullivantii,Missouri
Sullivantia sullivantii,Iowa
Sullivantia sullivantii,Virginia
Sullivantia sullivantii,Ohio
Swallenia alexandrae,California
Sylvilagus bachmani riparius,California
Sylvilagus floridanus hitchensi,Virginia
Sylvilagus floridanus robustus,Texas
Sylvilagus obscurus,Virginia
Sylvilagus palustris hefneri,Florida
Sylvilagus transitionalis,New York
Sylvilagus transitionalis,Maine
Symphoricarpos guadalupensis,Texas
Symphyotrichum depauperatum,Maryland
Symphyotrichum depauperatum,North Carolina
Symphyotrichum depauperatum,Delaware
Symphyotrichum depauperatum,Pennsylvania
Symphyotrichum georgianum,North Carolina
Symphyotrichum georgianum,South Carolina
Symphyotrichum georgianum,Alabama
Symphyotrichum georgianum,Georgia
Symphyotrichum hallii,Nevada
Symphyotrichum hallii,Washington
Symphyotrichum hallii,Oregon
Symphyotrichum hallii,California
Symphyotrichum jessicae,Idaho
Symphyotrichum jessicae,Washington
Symphyotrichum molle,Wyoming
Symphyotrichum potosinum,Arizona
Symphyotrichum puniceum var. scabricaule,Texas
Symphyotrichum rhiannon,North Carolina
Symphyotrichum X schistosum,Virginia
Symphyotrichum yukonense,Alaska
Synandra hispidula,Virginia
Synandra hispidula,Kentucky
Synandra hispidula,Alabama
Synandra hispidula,Indiana
Synandra hispidula,West Virginia
Synandra hispidula,Tennessee
Synandra hispidula,Ohio
Synandra hispidula,Illinois
Synandra hispidula,North Carolina
Synaptomys borealis sphagnicola,New Hampshire
Synaptomys borealis sphagnicola,Maine
Synaptomys cooperi helaletes,North Carolina
Synaptomys cooperi helaletes,Virginia
Synaptomys cooperi paludis,Kansas
Synaptomys cooperi relictus,Nebraska
Syncaris pacifica,California
Synthliboramphus hypoleucus,California
Synthyris canbyi,Montana
Synthyris missurica hirsuta,Oregon
Synthyris missurica hirsuta,California
Synthyris missurica hirsuta,Nevada
Synthyris missurica stellata,California
Synthyris missurica stellata,Nevada
Synthyris missurica stellata,Oregon
Synthyris missurica stellata,Washington
Synthyris pinnatifida canescens,Montana
Synthyris pinnatifida canescens,Idaho
Synthyris pinnatifida lanuginosa,Washington
Synthyris platycarpa,Idaho
Synthyris ranunculina,Nevada
Synthyris schizantha,Washington
Synthyris schizantha,Nevada
Synthyris schizantha,California
Synthyris schizantha,Oregon
Tabernaemontana rotensis,Guam
Tabernaemontana rotensis,Northern Mariana Islands
Taenidia montana,Maryland
Taenidia montana,Pennsylvania
Taenidia montana,Virginia
Taenidia montana,West Virginia
Taeniopteryx starki,Texas
Tagetes lemmonii,Arizona
Talinum calcaricum,Tennessee
Talinum calcaricum,Kentucky
Talinum calcaricum,Alabama
Talinum gooddingii,Arizona
Talinum humile,Arizona
Talinum humile,New Mexico
Talinum marginatum,Arizona
Talinum mengesii,Georgia
Talinum mengesii,Alabama
Talinum mengesii,Tennessee
Talinum rugospermum,Nebraska
Talinum rugospermum,Iowa
Talinum rugospermum,Minnesota
Talinum rugospermum,Indiana
Talinum rugospermum,Kansas
Talinum rugospermum,Wisconsin
Talinum rugospermum,Illinois
Talinum rugospermum,Texas
Talinum thompsonii,Utah
Talinum validulum,Arizona
Tallaperla lobata,Virginia
Tamias canipes,Texas
Tamias canipes,New Mexico
Tamiasciurus fremonti grahamensis,Arizona
Tamias minimus atristriatus,New Mexico
Tamias palmeri,Nevada
Tamias speciosus speciosus,California
Tamias umbrinus sedulus,Utah
Tanacetum camphoratum,California
Taphius eucosmius eucosmius,North Carolina
Taraxacum californicum,California
Taraxacum carneocoloratum,Alaska
Tarenaya spinosa,Hawaii
Tartarocreagris texana,Texas
Tauschia glauca,Oregon
Tauschia glauca,Nevada
Tauschia glauca,California
Tauschia hooveri,Washington
Tauschia howellii,Nevada
Tauschia howellii,California
Tauschia howellii,Oregon
Tauschia stricklandii,Washington
Tauschia stricklandii,California
Tauschia stricklandii,Nevada
Tauschia stricklandii,Oregon
Tauschia tenuissima,Washington
Tauschia tenuissima,Idaho
Taylorconcha serpenticola,Idaho
Tayshaneta microps,Texas
Tayshaneta myopica,Texas
Tectaria estremerana,Puerto Rico
Telema sp.,California
Teloschistes villosus,California
Ternstroemia luquillensis,Puerto Rico
Ternstroemia subsessilis,Puerto Rico
Tetracoccus dioicus,California
Tetracoccus ilicifolius,California
Tetramolopium arenarium,Hawaii
Tetramolopium capillare,Hawaii
Tetramolopium consanguineum consanguineum,Hawaii
Tetramolopium consanguineum leptophyllum,Hawaii
Tetramolopium conyzoides,Hawaii
Tetramolopium filiforme,Hawaii
Tetramolopium humile sublaeve,Hawaii
Tetramolopium kavaiensis koloana,Hawaii
Tetramolopium lepidotum arbusculum,Hawaii
Tetramolopium lepidotum ssp. lepidotum,Hawaii
Tetramolopium remyi,Hawaii
Tetramolopium rockii,Hawaii
Tetramolopium tenerrimum,Hawaii
Tetramolopius kavaiensis koloana,Hawaii
Tetraneuris torreyana,Utah
Tetraneuris turneri,Texas
Tetraneuris verdiensis,Arizona
Tetraplasandra hawaiiensis hawaiiensis,Hawaii
Tetraplasandra hawaiiensis microcarpa,Hawaii
Tetraplasandra kaalae multiplex,Hawaii
Tetraplasandra kahanana,Hawaii
Tetraplasandra kavaiensis dipyrena,Hawaii
Tetraplasandra kavaiensis grandis,Hawaii
Tetraplasandra kavaiensis intercedens,Hawaii
Tetraplasandra kavaiensis koloana,Hawaii
Tetraplasandra kavaiensis nahikuensis,Hawaii
Tetraplasandra kavaiensis occidua,Hawaii
Tetraplasandra kohalae,Hawaii
Tetraplasandra lanaiensis,Hawaii
Tetraplasandra lihuensis gracilipes,Hawaii
Tetraplasandra meiandra bisobtusa,Hawaii
Tetraplasandra meiandra bryanii,Hawaii
Tetraplasandra meiandra degeneri,Hawaii
Tetraplasandra meiandra hillebrandii,Hawaii
Tetraplasandra meiandra hiloensis,Hawaii
Tetraplasandra meiandra leptomera,Hawaii
Tetraplasandra meiandra makalehana,Hawaii
Tetraplasandra meiandra rhynchocarpoides,Hawaii
Tetraplasandra meiandra simulans,Hawaii
Tetraplasandra munroi,Hawaii
Tetraplasandra oahuensis eradiata,Hawaii
Tetraplasandra oahuensis fauriei,Hawaii
Tetraplasandra oahuensis hailiensis,Hawaii
Tetraplasandra oahuensis longipes,Hawaii
Tetraplasandra oahuensis pseudorhachis,Hawaii
Tetraplasandra pupukeensis nitida,Hawaii
Tetraplasandra pupukeensis pupukeensis,Hawaii
Tetraplasandra pupukeensis venosa,Hawaii
Tetraplasandra turbans,Hawaii
Tetraplasandra waialealae urceolata,Hawaii
Tetraplasandra waianensis,Hawaii
Tetraplasandra waimeae angustior,Hawaii
Tetrix sierrana,California
Texamaurops reddelli,Texas
Texella cokendolpheri,Texas
Texella reddelli,Texas
Texella reyesi,Texas
Texosporium sancti-jacobi,California
Texosporium sancti-jacobi,Idaho
Texosporium sancti-jacobi,Oregon
Texosporium sancti-jacobi,Nevada
Thalictrum arkansanum,Arkansas
Thalictrum arkansanum,Texas
Thalictrum arkansanum,Oklahoma
Thalictrum cooleyi,North Carolina
Thalictrum cooleyi,Georgia
Thalictrum coriaceum,Virginia
Thalictrum coriaceum,West Virginia
Thalictrum coriaceum,Maryland
Thalictrum coriaceum,District of Columbia
Thalictrum coriaceum,Pennsylvania
Thalictrum debile,Mississippi
Thalictrum debile,Georgia
Thalictrum debile,Alabama
Thalictrum heliophilum,Colorado
Thalictrum macrostylum,North Carolina
Thalictrum mirabile,Tennessee
Thalictrum mirabile,Kentucky
Thalictrum mirabile,Alabama
Thalictrum texanum,Texas
Thamnophis brachystoma,New York
Thamnophis brachystoma,Pennsylvania
Thamnophis eques megalops,New Mexico
Thamnophis eques megalops,Arizona
Thamnophis gigas,California
Thamnophis hammondii,California
Thamnophis rufipunctatus,New Mexico
Thamnophis rufipunctatus,Arizona
Thamnophis sirtalis annectens,Texas
Thamnophis sirtalis annectens,Oklahoma
Thamnophis sirtalis annectens,Kansas
Thamnophis sirtalis ssp.,California
Thamnophis sirtalis tetrataenia,California
Thaspium pinnatifidum,North Carolina
Thaumatogryllus cavicola,Hawaii
Thaumatogryllus variegatus,Hawaii
Thelesperma caespitosum,Wyoming
Thelesperma pubescens,Wyoming
Thelesperma subnudum alpinum,Utah
Theliopsyche tallapoosa,Alabama
Thelocactus bicolor flavidispinus,Texas
Thelypodiopsis purpusii,Arizona
Thelypodium brachycarpum,Nevada
Thelypodium brachycarpum,California
Thelypodium brachycarpum,Oregon
Thelypodium eucosmum,Nevada
Thelypodium eucosmum,California
Thelypodium eucosmum,Oregon
Thelypodium howellii ssp. spectabilis,Oregon
Thelypodium laxiflorum,Nevada
Thelypodium laxiflorum,Colorado
Thelypodium laxiflorum,Arizona
Thelypodium laxiflorum,Utah
Thelypodium repandum,Idaho
Thelypodium sagittatum ovalifolium,Utah
Thelypodium sagittatum ovalifolium,Nevada
Thelypodium stenopetalum,California
Thelypodium tenue,Texas
Thelypodium texanum,Texas
Thelypteris hastata heterodoxa,Virgin Islands
Thelypteris hastata heterodoxa,Puerto Rico
Thelypteris inabonensis,Puerto Rico
Thelypteris pilosa var. alabamensis,Alabama
Thelypteris verecunda,Puerto Rico
